gates,depth,singlequbit_gates,multiqubit_gates,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE,Input_type,Algorithm,Qubits_number,Operator,Gate,Position,Qubits,Params,Gate_type,Relative_position,Output_type
29,11,18,11,Quratest_0,0,1,0.8904572037846399,0.8722620146256961,0.7841581899575262,0.7714413914773239,0.952719138319722,0.9471836149521264,0.0127182056465323,0.0147225824184108,0.1650172332405594,0.0854273894905594,False,False,True,True,True,True,True,True,True,True,True,True,Quratest,vqe,6,Remove,cx,6,4,,Multi_qubit,pre_middle,Dominant
25,13,6,19,Quratest_3,0,1,0.0288054306522895,0.0953671544226949,0.028230795371125,0.0895798153201942,2.373788658856495e-16,0.0198526129274046,1.000000000000009,0.907082933456578,0.0403912817843725,0.0240618432156274,False,False,False,False,False,False,False,False,False,False,True,False,Quratest,qft,6,Add,ch,7,4,,Multi_qubit,pre_middle,Diverse
31,15,7,24,PureState_22,0,1,0.0289603716045299,0.1421835797571764,0.0289405182766998,0.1349215436467133,0.0,0.0483335902237833,1.000000000000011,0.8599908257551001,0.0007908803059873,0.0735447865559874,False,False,False,False,False,False,False,False,False,False,False,True,PureState,qftentangled,6,Add,cx,14,3,,Multi_qubit,middle,Diverse
29,11,18,11,PureState_17,0,1,0.0,0.2812055305511902,0.0,0.2361552736164544,4.44172264460612e-16,0.031857954417401,1.000000000000012,0.968142014852976,1.8579640004290354e-07,0.2656248142035999,False,False,False,False,False,False,False,False,False,False,False,True,PureState,vqe,6,Add,ch,8,2,,Multi_qubit,pre_middle,Dominant
28,15,11,17,PureState_17,0,1,1.0,1.0,0.8325546111576977,0.8325546111576977,0.9038053121734576,0.9069241815913937,0.0961946878265461,0.0930758251306613,1.0229492187499996,1.0195312499999996,False,False,True,True,True,True,True,True,True,True,True,True,PureState,qpeexact,6,Replace,ch,7,0,,Multi_qubit,pre_middle,Dominant
42,30,21,21,Quratest_5,0,1,0.0263166596775885,0.0673118751877604,0.0257195124070293,0.0668320489770667,0.0,0.0138563404305203,1.000000000000011,0.9473481512166956,0.0010706070192678,0.0489221695192678,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,ae,6,Add,s,1,1,,Single_qubit,beginning,Dominant
31,15,7,24,Quratest_23,0,1,0.3033593352639122,0.2711930889696343,0.2880008215100126,0.2632352333181225,0.2367795992116329,0.2434708314167127,0.4247804735381736,0.3745588863666157,0.1656984968910366,0.1447024031410366,False,False,True,False,True,False,True,True,True,False,True,True,Quratest,qftentangled,6,Replace,ch,24,2,,Multi_qubit,end,Diverse
28,15,11,17,PureState_26,0,1,1.0000000000000002,1.0,0.8325546111576978,0.8325546111576977,0.4999999999999998,0.5034253735230309,0.5000000000000087,0.4735563759372098,0.1181900279838442,0.1289322154838442,False,False,True,True,True,True,True,True,True,False,True,True,PureState,qpeexact,6,Remove,h,4,4,,Single_qubit,beginning,Dominant
25,13,6,19,Quratest_11,0,1,0.1383027014741495,0.1646334250095817,0.1376119810425669,0.1632766926344167,0.1892182929625739,0.1986075710433834,0.9283928752166712,0.8370511144906901,0.014160156250003,0.006347656250003,False,False,True,False,True,False,True,True,True,False,True,False,Quratest,qft,6,Add,sx,1,5,,Single_qubit,beginning,Diverse
8,6,5,3,PureState_3,0,1,0.0043583038263183,0.0077826206894551,0.0043582960070492,0.0077821983085707,0.0,0.0011244554055351,0.9999999999999996,0.9971466394600984,0.0036914062499999,0.01828125,False,False,False,False,False,False,False,False,False,False,False,False,PureState,ae,2,Add,y,0,0,,Single_qubit,beginning,Dominant
13,9,4,9,PureState_7,0,1,0.0140599539067899,0.0141173855487775,0.0140593767297971,0.014116847713132,0.0,0.00157487392322,1.0000000000000022,0.9509371347638054,0.0068359374999999,0.0087890624999999,False,False,False,False,False,False,False,False,False,False,False,False,PureState,qft,4,Add,z,0,3,,Single_qubit,beginning,Diverse
13,9,4,9,Quratest_8,0,1,0.0132771648631701,0.0318534838521038,0.0132763209437444,0.0318026112036569,0.0,0.0099237131972678,1.0000000000000018,0.935171039488642,0.015129267707625,0.0019605760423749,False,False,False,False,False,False,False,False,False,False,True,False,Quratest,qft,4,Add,cx,1,3,,Multi_qubit,beginning,Diverse
10,7,5,5,Quratest_5,0,1,0.6753615121522485,0.6414759902042327,0.5926513000715329,0.5735176361434814,0.6227083586317866,0.6140402138357159,0.0382098624470217,0.0431341452903156,0.0008988633070958,0.0894331679429041,False,False,True,True,True,True,True,True,True,True,False,True,Quratest,wstate,3,Add,y,0,0,,Single_qubit,beginning,Diverse
5,4,3,2,PureState_0,0,1,0.0,0.0879197104608877,0.0,0.0732605530140492,0.1464466094067263,0.1588432459655413,0.8535533905932731,0.8411567540344628,0.2861328125,0.33447265625,False,False,False,False,False,False,True,True,True,False,True,True,PureState,qpeexact,2,Replace,rxx,2,1,5.497787143782138,Multi_qubit,post_middle,Dominant
22,13,11,11,Quratest_6,0,1,0.028992338854443,0.0942654645583311,0.0270247035713006,0.0877246998882903,0.0,0.0231394643932037,1.0000000000000098,0.9443971335261226,0.0204071623262486,0.0208954435762486,False,False,False,False,False,False,False,False,False,False,True,False,Quratest,wstate,6,Add,y,6,5,,Single_qubit,pre_middle,Diverse
22,14,9,13,Quratest_3,0,1,0.943104331869909,0.9410857226313852,0.806072358548291,0.8048975546324838,0.0,0.0292018960450584,1.0000000000000049,0.9357302764544934,0.0127635637027355,0.0111622175472644,False,False,True,True,True,True,False,False,False,False,True,False,Quratest,qpeexact,5,Add,s,20,3,,Single_qubit,end,Dominant
18,11,9,9,Quratest_5,0,1,0.0181205162602838,0.0603975415744905,0.018092294420565,0.0600487616685726,0.0,0.0142571710535052,1.000000000000005,0.9585638151104776,0.013969050545002,0.062797175545002,False,False,False,False,False,False,False,False,False,False,True,True,Quratest,wstate,5,Add,id,10,1,,Single_qubit,post_middle,Diverse
15,12,9,6,PureState_6,0,1,0.3306316419660421,0.3211537294142308,0.3238696692608132,0.3142911192897722,0.4178303999999998,0.4141786475768111,0.6399999999999997,0.6259298060978402,0.3885129374999999,0.3758176249999999,False,False,True,False,True,True,True,True,True,False,True,True,PureState,ae,3,Add,sx,4,2,,Single_qubit,pre_middle,Dominant
25,13,6,19,PureState_31,0,1,0.0247887581149755,0.0303701833656741,0.0247857839882966,0.030361852088593,0.0,0.0022458881912908,1.000000000000013,0.9204737032310324,0.0185546875,0.0029296875,False,False,False,False,False,False,False,False,False,False,True,False,PureState,qft,6,Add,z,4,4,,Single_qubit,beginning,Diverse
10,7,5,5,Quratest_4,0,1,0.0135196501291141,0.0716491397897244,0.0135133125685043,0.0684631376726625,0.0,0.0089712773066385,0.9999999999999988,0.9777795512112076,0.0194184173262613,0.0018402923262613,False,False,False,False,False,False,False,False,False,False,True,False,Quratest,wstate,3,Add,id,1,1,,Single_qubit,beginning,Diverse
23,13,6,17,PureState_4,0,1,0.0180417195050221,0.0865557341466533,0.0180391857429469,0.080989910352312,0.0,0.0297226923945568,1.0000000000000069,0.9190637799768794,0.0029485889645301,0.0068548389645301,False,False,False,False,False,False,False,False,False,False,False,False,PureState,qftentangled,5,Add,ry,16,3,0.0,Single_qubit,post_middle,Diverse
22,13,11,11,Quratest_30,0,1,0.1347454864017218,0.2022907008796519,0.1342672173728928,0.1910870535870838,0.1688187275227726,0.1653970755076806,0.8982812109054762,0.8441948150437308,0.0038966084846419,0.1606541727653581,False,False,True,False,True,False,True,True,True,False,False,True,Quratest,wstate,6,Remove,ry,2,2,,Single_qubit,beginning,Diverse
28,15,11,17,PureState_1,0,1,1.0,1.0,0.8325546111576978,0.8325546111576978,2.2703193491846463e-16,0.027683946140435,0.5000000000000084,0.4738887993880671,0.0218618258377601,0.0194204195877601,False,False,True,True,True,True,False,False,True,False,True,False,PureState,qpeexact,6,Replace,y,3,3,,Single_qubit,beginning,Dominant
22,13,11,11,PureState_15,0,1,0.8947224027251954,0.8369801629665894,0.7449110651196874,0.7227052485386236,0.8000000000000004,0.8004651088547053,0.0400000000000028,0.0394574577929952,1.6152343750000004,1.4609375000000004,False,False,True,True,True,True,True,True,True,True,True,True,PureState,wstate,6,Remove,cx,17,3,,Multi_qubit,end,Diverse
28,15,11,17,Quratest_26,0,1,0.8217094002611448,0.8241118220057883,0.7201440021842956,0.721223007967401,0.7867850956047123,0.7862456886389644,0.1473845122868425,0.1398775577494354,0.2720573353746741,0.232506554124674,False,False,True,True,True,True,True,True,True,True,True,True,Quratest,qpeexact,6,Remove,x,5,5,,Single_qubit,beginning,Dominant
23,18,13,10,Quratest_12,0,1,0.2332212107069881,0.2053485766324893,0.2286563508631487,0.2021701640636189,0.259831868921371,0.2526760688034326,0.3696262273603223,0.3594186032285095,0.0990846499390551,0.1029908999390551,False,False,True,False,True,False,True,True,True,False,True,True,Quratest,ae,4,Replace,sx,20,0,,Single_qubit,end,Dominant
18,11,9,9,Quratest_7,0,1,0.0241093582457935,0.1260111141049278,0.0224492577292793,0.1120570305515846,0.0,0.0191776590971306,1.0000000000000058,0.9590540101397752,0.0009389674984436,0.0996469700015563,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,wstate,5,Add,rz,2,2,0.0,Single_qubit,beginning,Diverse
14,9,7,7,Quratest_2,0,1,0.0528175710697311,0.06591525212153,0.0527873277863633,0.0657308880789474,0.0424067675266632,0.0474721093021421,0.2457521844783193,0.2406266981255419,0.0143879913240353,0.0007161163240353,False,False,True,False,True,False,True,False,True,False,True,False,Quratest,wstate,4,Add,cz,4,3,,Multi_qubit,pre_middle,Diverse
22,13,11,11,Quratest_1,0,1,0.2641060326307685,0.2523461808181566,0.2614801380851209,0.2500644406140852,0.3459453401942071,0.3418063573123118,0.0342828815506016,0.0366267402838809,0.0123674662273385,0.0069963724773385,False,False,True,False,True,False,True,True,True,True,True,False,Quratest,wstate,6,Add,sx,1,1,,Single_qubit,beginning,Diverse
18,11,9,9,Quratest_2,0,1,0.0220370124564112,0.1540602435582826,0.0208598733827421,0.1448007452726992,0.0,0.0255657288788419,1.0000000000000049,0.952665271198456,0.0021882042454349,0.1472077354954349,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,wstate,5,Add,rzz,5,4,0.0,Multi_qubit,pre_middle,Diverse
22,13,11,11,Quratest_1,0,1,0.2285396002688833,0.1980070690612901,0.2263091733530401,0.1967701535523846,0.2532523357839296,0.2454502014212031,0.8003345249293441,0.7562088785034904,0.0226213724773385,0.0250627787273385,False,False,True,False,True,False,True,True,True,False,True,False,Quratest,wstate,6,Remove,ry,2,2,,Single_qubit,beginning,Diverse
18,11,9,9,PureState_6,0,1,0.0094243251387976,0.2335009966643998,0.0085716697559887,0.1956624043021931,3.1225022567582533e-16,0.0322538121704466,0.694444444444449,0.6666490279534143,2.220446049250313e-16,0.1425781250000002,False,False,False,False,False,False,False,False,True,False,False,True,PureState,wstate,5,Add,ch,11,1,,Multi_qubit,post_middle,Diverse
29,11,18,11,PureState_19,0,1,0.0083330901740251,0.2211730248833572,0.0073548977221229,0.1892358363627233,7.076369243310773e-25,0.0282905884531269,1.000000000000011,0.969734606847725,0.0066657764343954,0.0100837451843954,False,False,False,False,False,False,False,False,False,False,False,False,PureState,vqe,6,Add,h,4,4,,Single_qubit,beginning,Dominant
7,7,3,4,PureState_2,0,1,0.355182449789739,0.359503459060405,0.3249805121252828,0.3237399750217263,0.3535533905932738,0.3378199065262097,0.7285533905932732,0.7043944396856036,0.0966796874999998,0.0327148437499998,False,False,True,True,True,True,True,True,True,False,True,False,PureState,qftentangled,2,Add,ch,1,1,,Multi_qubit,beginning,Diverse
22,14,9,13,Quratest_7,0,1,0.4146363885944124,0.4176775738207998,0.3667384195983121,0.3707572674913033,0.1312567057394831,0.1532028870115175,0.8503021131339683,0.8024500317968225,0.2173461102073025,0.2691039227073025,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,qpeexact,5,Remove,cp,12,1,,Multi_qubit,middle,Dominant
23,13,6,17,Quratest_14,0,1,0.1889493610264842,0.19760351347172,0.1862854693740095,0.195343192287444,0.1872549509993154,0.1862592730490121,0.8983123487005876,0.8328793153176302,0.0181234516832229,0.0220297016832229,False,False,True,False,True,False,True,True,True,False,True,False,Quratest,qftentangled,5,Add,p,10,2,0.7853981633974483,Single_qubit,middle,Diverse
28,15,11,17,Quratest_27,0,1,0.9971133665398296,0.9965826915008734,0.8313770548173932,0.8311956136962846,0.6196105063188875,0.6053811548022,0.000446332572761,0.0017355110146434,0.0291842225400138,0.0369967225400138,False,False,True,True,True,True,True,True,True,True,True,False,Quratest,qpeexact,6,Add,rzz,19,3,3.141592653589793,Multi_qubit,post_middle,Dominant
22,13,11,11,PureState_3,0,1,0.1327232973027678,0.2994923012676216,0.1295540364864781,0.2600448799920426,0.1715299344583437,0.1895105531739918,0.965118664166656,0.9111080723359528,3.3306690738754696e-16,0.2529296874999996,False,False,True,False,True,False,True,True,True,False,False,True,PureState,wstate,6,Add,swap,8,4,,Multi_qubit,pre_middle,Diverse
32,24,17,15,Quratest_10,0,1,0.0163798596127712,0.0722816888799889,0.0163738299764408,0.070825458937902,2.1301862183908946e-16,0.0182535702987817,1.000000000000005,0.9602858888071336,0.0127275805973921,0.0361650805973921,False,False,False,False,False,False,False,False,False,False,True,False,Quratest,ae,5,Add,h,10,4,,Single_qubit,pre_middle,Dominant
9,7,5,4,PureState_7,0,1,0.7338877560416005,0.6778321743449965,0.639609677342879,0.6108405251414999,0.75,0.7409465716474859,0.1875,0.1848134878287756,0.0908580780932737,0.0893932343432737,False,False,True,True,True,True,True,True,True,True,True,True,PureState,qpeexact,3,Replace,cz,3,2,,Multi_qubit,middle,Dominant
25,13,6,19,Quratest_9,0,1,0.1294138359684684,0.1148366528866571,0.1245136546440964,0.113003376464519,0.0703545344256694,0.0767511591928257,0.9281065961605274,0.852848436937962,0.0406572281488528,0.0465166031488528,False,False,True,False,True,False,True,False,True,False,True,True,Quratest,qft,6,Remove,cp,4,4,,Multi_qubit,beginning,Diverse
31,15,7,24,PureState_12,0,1,0.0555289454016418,0.1333237425722201,0.0541443490418827,0.1263105527191989,0.0310995227085061,0.0572995471109915,0.9927944801512232,0.8716545552319155,0.0286134701576689,0.0481447201576689,False,False,True,False,True,False,True,False,True,False,True,True,PureState,qftentangled,6,Remove,cp,16,5,,Multi_qubit,middle,Diverse
31,15,7,24,PureState_25,0,1,0.0318889339497736,0.1225877462564615,0.031393305823381,0.1161068757152417,2.04453424676454e-16,0.0441918652882239,1.0000000000000129,0.860624834335675,0.0060940648927349,0.0153714086427349,False,False,False,False,False,False,False,False,False,False,False,False,PureState,qftentangled,6,Add,ch,7,5,,Multi_qubit,pre_middle,Diverse
31,15,7,24,PureState_11,0,1,0.0290337400330912,0.1351952633990266,0.0287472393065926,0.1280639274811502,0.0,0.0430484885845916,1.0000000000000115,0.8751307977624699,0.006643680071463,0.0338836636785369,False,False,False,False,False,False,False,False,False,False,False,False,PureState,qftentangled,6,Add,rx,11,3,0.0,Single_qubit,pre_middle,Diverse
22,13,11,11,PureState_23,0,1,0.0042570442775155,0.2881033052487255,0.0042569918880088,0.2420875523748028,0.0,0.0421088586235757,1.000000000000011,0.9444795761087986,0.0,0.265625,False,False,False,False,False,False,False,False,False,False,False,True,PureState,wstate,6,Add,swap,20,0,,Multi_qubit,end,Diverse
28,15,11,17,Quratest_22,0,1,0.9494600165160646,0.946986742362663,0.8108106997082888,0.8095788848461581,0.0,0.0213146542158022,1.000000000000011,0.9325894876710076,0.001500512061527,0.0170541754384729,False,False,True,True,True,True,False,False,False,False,False,False,Quratest,qpeexact,6,Add,rx,14,1,0.0,Single_qubit,middle,Dominant
42,30,21,21,Quratest_21,0,1,0.3526835609960352,0.3344373116912315,0.3412835538808417,0.32470673537976,0.3678527450300896,0.3672911195532428,0.2062478747844445,0.1957618979099575,0.136219419295992,0.134266294295992,False,False,True,True,True,True,True,True,True,True,True,True,Quratest,ae,6,Replace,t,25,4,,Single_qubit,post_middle,Dominant
32,24,17,15,PureState_5,0,1,0.0242826945511291,0.0524523834416332,0.0242749310295061,0.0523454837869117,2.3440450969136606e-16,0.0148294327952433,1.0000000000000049,0.9618601122650948,0.0012418509188235,0.0422574759188235,False,False,False,False,False,False,False,False,False,False,False,False,PureState,ae,5,Add,ch,9,1,,Multi_qubit,pre_middle,Dominant
42,30,21,21,PureState_1,0,1,0.0304816366111717,0.0702793291898779,0.0296572214261741,0.068745065048714,2.8681890846746216e-16,0.0161132712097733,1.0000000000000115,0.9292895365370056,0.0112261469594452,0.0014691655405547,False,False,False,False,False,False,False,False,False,False,False,False,PureState,ae,6,Add,ch,35,1,,Multi_qubit,end,Dominant
14,8,9,5,PureState_4,0,1,0.4916067536398518,0.4804267249712298,0.4712542782559987,0.4607115662551223,0.581788587100896,0.5728481261124543,0.0019948649073812,0.0104947198444594,0.4143771425581014,0.3836154238081014,False,False,True,True,True,True,True,True,True,True,True,True,PureState,vqe,3,Replace,rxx,3,1,1.5707963267948966,Multi_qubit,pre_middle,Dominant
31,15,7,24,Quratest_10,0,1,0.1456736690897751,0.140324541812071,0.1443368687894442,0.1391498887928391,0.1379901566485848,0.1372239469542092,0.8722881820808657,0.7688547226182872,0.0421022320959337,0.0401491070959337,False,False,True,False,True,False,True,True,True,False,True,False,Quratest,qftentangled,6,Remove,cp,18,3,,Multi_qubit,post_middle,Diverse
31,15,7,24,Quratest_15,0,1,0.4473785309449681,0.3963657578630513,0.425962579016122,0.3818284315169931,0.4640172799194844,0.4434357922250347,0.1334266311970459,0.1173763453583642,0.0217785786716132,0.0129895161716132,False,False,True,True,True,True,True,True,True,True,True,False,Quratest,qftentangled,6,Replace,rxx,13,4,2.356194490192345,Multi_qubit,middle,Diverse
17,11,5,12,Quratest_0,0,1,0.4625063650085552,0.4345861333893895,0.44544673466537,0.4200684295557774,0.5397868116474955,0.5178523720251611,1.111276250978773e-16,0.0059302647047882,0.1097836616046137,0.0926938178546137,False,False,True,True,True,True,True,True,True,True,True,True,Quratest,qftentangled,4,Add,y,0,3,,Single_qubit,beginning,Diverse
42,30,21,21,PureState_27,0,1,0.0259802180601389,0.0615281045654912,0.025656215517975,0.0601510822595014,9.355563605718471e-17,0.0169969344580472,1.0000000000000115,0.9488945109358626,0.0186174538809776,0.0259416726309776,False,False,False,False,False,False,False,False,False,False,True,False,PureState,ae,6,Add,h,9,5,,Single_qubit,pre_middle,Dominant
32,24,17,15,Quratest_15,0,1,0.0216771481910852,0.0571924677327006,0.0216705689628941,0.056743389062996,1.378020961229076e-16,0.0188945184731947,1.0000000000000049,0.9603068323574458,0.0103333854624103,0.0074036979624103,False,False,False,False,False,False,False,False,False,False,False,False,Quratest,ae,5,Add,h,3,3,,Single_qubit,beginning,Dominant
18,11,9,9,Quratest_8,0,1,0.7064566652724072,0.6713337318436412,0.6159112837637728,0.6056170239095644,0.7500000000000095,0.7451835496519874,0.2499999999999842,0.2431080817935478,0.0115167750290472,0.1037175999709527,False,False,True,True,True,True,True,True,True,False,False,True,Quratest,wstate,5,Add,t,8,2,,Single_qubit,middle,Diverse
18,11,5,13,Quratest_1,0,1,0.0180051977182758,0.0628514846397907,0.0179989902320293,0.060858872824602,2.896446103795025e-16,0.0147823485383198,1.0000000000000036,0.9392030026518472,0.0052956912362301,0.0043191287362301,False,False,False,False,False,False,False,False,False,False,False,False,Quratest,qft,5,Add,ch,10,4,,Multi_qubit,post_middle,Diverse
32,24,17,15,PureState_12,0,1,0.3715896575477164,0.3651955597371794,0.3485971360519525,0.3441157238032227,0.3380387905117248,0.3416767876059851,0.4150577833620596,0.4010695622859762,0.3005913988787931,0.2629937426287931,False,False,True,True,True,True,True,True,True,False,True,True,PureState,ae,5,Add,ch,9,1,,Multi_qubit,pre_middle,Dominant
25,13,6,19,PureState_13,0,1,0.0310778651113685,0.0255234421455653,0.0310711028459958,0.0255197589311734,0.0,0.0023533695743034,1.000000000000013,0.923396386849221,0.0185546875,0.0029296875,False,False,False,False,False,False,False,False,False,False,True,False,PureState,qft,6,Remove,cp,3,5,,Multi_qubit,beginning,Diverse
23,18,13,10,Quratest_11,0,1,0.2599386609972686,0.2519410231827214,0.2541355448015664,0.2469823757675666,0.2818375657904436,0.2824568188041804,0.8538140697669547,0.8266704047046666,0.0362009058142874,0.0279001245642874,False,False,True,False,True,False,True,True,True,False,True,False,Quratest,ae,4,Add,y,0,0,,Single_qubit,beginning,Dominant
17,11,5,12,Quratest_10,0,1,0.1287307834534578,0.1757431156920032,0.1270530980306583,0.1712977609378851,0.0817641230853785,0.1100494740012237,0.9393326342852863,0.8720254736102886,0.0036682151344296,0.0642028786155703,False,False,True,False,True,False,True,True,True,False,False,True,Quratest,qftentangled,4,Remove,cp,11,2,,Multi_qubit,post_middle,Diverse
31,15,7,24,Quratest_8,0,1,0.0246051627044596,0.141587594663872,0.0245602187291964,0.1372502878748524,8.573625140460664e-17,0.0580994893787969,1.000000000000012,0.863908269865667,0.0107462737602739,0.006343569989726,False,False,False,False,False,False,False,False,False,False,False,False,Quratest,qftentangled,6,Add,h,20,1,,Single_qubit,post_middle,Diverse
42,30,21,21,PureState_28,0,1,0.1475675861239499,0.161086086500394,0.145676418316216,0.1587007847757926,0.1582374343239925,0.1576046405062263,0.0009414662444916,0.0061793726974086,0.0013863058711123,0.0048042746211123,False,False,True,False,True,False,True,True,True,True,False,False,PureState,ae,6,Add,h,34,2,,Single_qubit,end,Dominant
19,9,12,7,PureState_5,0,1,0.0,0.2322834552411664,0.0,0.194539090241788,0.0,0.0443102543864405,0.9999999999999972,0.9556911236833946,2.570876439511594e-07,0.157226305412356,False,False,False,False,False,False,False,False,False,False,False,True,PureState,vqe,4,Add,rxx,5,1,0.0,Multi_qubit,pre_middle,Dominant
22,13,11,11,Quratest_26,0,1,0.0321148283922875,0.1738080789342447,0.0298759097355641,0.1534254679829063,0.0,0.0190792149387214,1.000000000000011,0.9462893326792416,0.0027656856452877,0.1925468143547122,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,wstate,6,Add,z,7,4,,Single_qubit,pre_middle,Diverse
23,13,6,17,Quratest_8,0,1,0.022125214951042,0.0491411186820985,0.0217423615595052,0.0474258074905375,7.826923245808637e-17,0.0190726573061356,1.0000000000000044,0.9176656138314352,0.0064024901251508,0.0302186036248491,False,False,False,False,False,False,False,False,False,False,False,False,Quratest,qftentangled,5,Add,h,7,3,,Single_qubit,pre_middle,Diverse
17,11,5,12,Quratest_10,0,1,0.3778784938876702,0.3779303692177714,0.3676108782927522,0.367326210398825,0.4384622357892273,0.433436782743394,0.5000000000000006,0.4685622455899679,0.4704528786155704,0.4543395973655704,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,qftentangled,4,Replace,z,0,3,,Single_qubit,beginning,Diverse
29,11,18,11,Quratest_21,0,1,0.4555846980923721,0.4124176931278906,0.408805201643416,0.3877243799024064,0.4305122342328913,0.4241308421118097,0.2534182541975386,0.2467329181505622,0.1685843577067517,0.1431937327067517,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,vqe,6,Add,sx,15,4,,Single_qubit,middle,Dominant
23,13,6,17,Quratest_9,0,1,0.2306599981103286,0.2380372699097392,0.2244222546850691,0.2320004766403003,0.2226001347732861,0.2237664777211261,0.8547734109929735,0.7891200430642314,0.049337930957179,0.002951212207179,False,False,True,False,True,False,True,True,True,False,True,False,Quratest,qftentangled,5,Add,t,4,1,,Single_qubit,beginning,Diverse
17,11,5,12,PureState_10,0,1,0.0146758500325471,0.092926562877396,0.0146752385288689,0.0842087334009514,0.0,0.0318167920409648,1.0,0.9122053346440572,0.0033990859533631,0.0190618515466368,False,False,False,False,False,False,False,False,False,False,False,False,PureState,qftentangled,4,Add,rxx,1,3,0.0,Multi_qubit,beginning,Diverse
22,13,11,11,PureState_19,0,1,0.853624463406032,0.8552648226144404,0.7476286761607376,0.7492790927709345,0.9236067977499792,0.9202387597689968,0.0763932022500247,0.0784129110489667,2.220446049250313e-16,0.2402343750000002,False,False,True,True,True,True,True,True,True,True,False,True,PureState,wstate,6,Add,swap,8,4,,Multi_qubit,pre_middle,Diverse
24,10,15,9,Quratest_11,0,1,0.0181830670924455,0.0377540663065042,0.0181732202558241,0.0375231068493507,1.5772431104232876e-16,0.0118717649825373,1.0000000000000058,0.9656784352280304,0.0124497751083267,0.0095228811416732,False,False,False,False,False,False,False,False,False,False,True,False,Quratest,vqe,5,Add,h,3,3,,Single_qubit,beginning,Dominant
31,15,7,24,PureState_20,0,1,0.0266884798961836,0.1326461718202251,0.0266750076506624,0.1258790698976715,1.7774139365184236e-16,0.046495575150377,1.0000000000000129,0.8593762265564392,0.0134890589697813,0.0109250035302186,False,False,False,False,False,False,False,False,False,False,True,False,PureState,qftentangled,6,Add,ch,7,5,,Multi_qubit,pre_middle,Diverse
28,15,11,17,Quratest_2,0,1,0.7865932783452848,0.7837170922099935,0.6733848879927891,0.6713205820839773,9.500321536404244e-17,0.0197362510704806,0.5713065163234525,0.5311794340446065,0.0066178940391077,0.0051008559608922,False,False,True,True,True,True,False,False,True,False,False,False,Quratest,qpeexact,6,Add,sx,21,3,,Single_qubit,end,Dominant
22,13,11,11,PureState_16,0,1,0.0119307311679666,0.275684796928013,0.0119280896195505,0.231483871883854,4.735795089416683e-16,0.0287807742218654,1.000000000000011,0.9576380065913724,0.0,0.255859375,False,False,False,False,False,False,False,False,False,False,False,True,PureState,wstate,6,Add,t,3,3,,Single_qubit,beginning,Diverse
14,8,9,5,Quratest_6,0,1,0.0099660970061067,0.0249114762594867,0.0099659294892267,0.0249014161766802,0.0,0.007190709362481,0.9999999999999996,0.9670245748084088,0.0023891576636134,0.0546352514136134,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,vqe,3,Add,s,6,1,,Single_qubit,middle,Dominant
5,5,2,3,Quratest_0,0,1,0.0011662474320447,0.0302278733476789,0.0011662469490789,0.0302085948174197,1.6653345369377348e-16,0.0114461356848149,0.9999999999999988,0.9757506174292532,0.0063149501153819,0.003938956134618,False,False,False,False,False,False,False,False,False,False,False,False,Quratest,qft,2,Add,ry,0,1,6.283185307179586,Single_qubit,beginning,Diverse
8,6,5,3,PureState_2,0,1,0.2477319015334641,0.2451629834934099,0.2446713806436067,0.242242647285883,0.2999999999999999,0.2998915133459844,0.4999999999999998,0.4993846118213593,0.2638867187499997,0.2550976562499997,False,False,True,False,True,False,True,True,True,False,True,True,PureState,ae,2,Add,sx,0,0,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_6,0,1,0.7097091629980932,0.7094768340538228,0.6034967296546534,0.6052945745602167,0.0,0.0352300096039242,1.000000000000009,0.9333000020232918,0.0149382644240333,0.0994109206740333,False,False,True,True,True,True,False,False,False,False,True,True,Quratest,qpeexact,6,Add,s,21,3,,Single_qubit,end,Dominant
42,30,21,21,PureState_18,0,1,0.0331789625294236,0.0587319024769646,0.032208294579421,0.0577704646922159,2.416212304019727e-16,0.0116043342662627,1.0000000000000109,0.9466910576819312,0.0009808842905549,0.006343334459445,False,False,False,False,False,False,False,False,False,False,False,False,PureState,ae,6,Add,ch,31,2,,Multi_qubit,post_middle,Dominant
22,14,9,13,PureState_0,0,1,0.0033925966284492,0.1904260540944563,0.0033925834672835,0.1602343775361136,0.0,0.0424437200787053,1.0000000000000058,0.9360213189961406,0.0117942811865473,0.1656028749365473,False,False,False,False,False,False,False,False,False,False,True,True,PureState,qpeexact,5,Add,y,6,4,,Single_qubit,pre_middle,Dominant
